SectionID,Latitude,Longitude,Altitude,OHEMas,EngFeature,TRDFeature,PWI,Division,Remark,Satellites,ModifiedDate
DURG-BPTP,18.8954,81.31492333,242,894/17  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.8891,81.31481833,242,895/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.8826,81.31471,242,895/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.8757,81.314595,242,895/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.869,81.31448333,241,895/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.861,81.31435,242,895/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.8551,81.31425167,242,895/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.8496,81.31416,243,895/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.842,81.31403333,245,895/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.8339,81.31389833,243,895/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.8277,81.313795,242,895/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.8207,81.31367833,243,895/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.813,81.31355,244,895/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.8055,81.313425,243,895/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.798,81.3133,243,895/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7918,81.31319667,242,895/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.785,81.31308333,242,896/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.779,81.31298333,243,896/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7717,81.31286167,243,896/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7652,81.31275333,243,896/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7575,81.312625,242,896/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7511,81.31251833,244,896/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7451,81.31241833,242,896/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7377,81.312295,243,896/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.732,81.3122,243,896/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7254,81.31209,245,896/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7201,81.31200167,244,896/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7125,81.311875,245,896/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.7045,81.31174167,245,896/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6978,81.31163,245,896/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6909,81.311515,246,896/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6834,81.31139,246,896/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6782,81.31130333,246,897/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6729,81.311215,246,897/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6656,81.31109333,246,897/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6598,81.31099667,245,897/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6526,81.31087667,245,897/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6468,81.31078,243,897/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6398,81.31066333,243,897/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6326,81.31054333,244,897/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6253,81.31042167,244,897/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6184,81.31030667,243,897/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6106,81.31017667,242,897/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.6042,81.31007,242,897/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5977,81.30996167,241,897/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5912,81.30985333,241,897/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5847,81.309745,240,897/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5772,81.30962,240,898/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5696,81.30949333,240,898/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5618,81.30936333,240,898/3   ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5565,81.309275,239,898/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5489,81.30914833,240,898/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5422,81.30903667,239,898/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5346,81.30891,238,898/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5287,81.30881167,239,898/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5215,81.30869167,238,898/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5128,81.30854667,237,898/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.5058,81.30843,238,898/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.499,81.30831667,238,898/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.492,81.3082,238,898/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4842,81.30807,238,898/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4782,81.30797,239,898/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4714,81.30785667,238,898/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4639,81.30773167,238,899/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4565,81.30760833,237,899/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4491,81.307485,237,899/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4428,81.30738,237,899/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4355,81.30725833,237,899/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4271,81.30711833,236,899/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4213,81.30702167,235,899/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4141,81.30690167,235,899/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.4067,81.30677833,237,899/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3999,81.306665,236,899/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3923,81.30653833,236,899/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3853,81.30642167,236,899/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.379,81.30631667,236,899/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3732,81.30622,236,899/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.367,81.30611667,236,899/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3619,81.30603167,236,899/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3566,81.30594333,236,899/17  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3511,81.30585167,235,900/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3438,81.30573,237,900/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3372,81.30562,235,900/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3302,81.30550333,236,900/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3286,81.30547667,235,900/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3219,81.305365,235,900/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.3148,81.30524667,235,900/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.308,81.30513333,236,900/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.301,81.30501667,236,900/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2941,81.30490167,235,900/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2913,81.304855,233,900/    ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2873,81.30478833,236,900/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2799,81.304665,236,900/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2735,81.30455833,237,900/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2667,81.304445,236,900/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2611,81.30435167,238,900/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2552,81.30425333,236,900/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2495,81.30415833,237,900/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2427,81.304045,238,901/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2365,81.30394167,237,901/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.231,81.30385,238,901/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2254,81.30375667,237,901/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2194,81.30365667,238,901/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2123,81.30353833,237,901/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.2052,81.30342,239,901/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1988,81.30331333,238,901/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1921,81.30320167,240,901/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1857,81.303095,239,901/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1779,81.302965,239,901/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.171,81.30285,240,901/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1661,81.30276833,241,901/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1611,81.302685,241,901/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.156,81.3026,240,901/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1509,81.302515,241,901/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1455,81.302425,239,901/17  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.14,81.30233333,240,901/18  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1369,81.30228167,240,901/19  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1337,81.30222833,244,902/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1274,81.30212333,242,902/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1213,81.30202167,241,902/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1165,81.30194167,243,902/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1099,81.30183167,242,902/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.1029,81.301715,243,902/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0964,81.30160667,244,902/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0906,81.30151,242,902/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0847,81.30141167,243,902/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0794,81.30132333,241,902/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.072,81.3012,241,902/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0656,81.30109333,241,902/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0583,81.30097167,243,902/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0525,81.300875,242,902/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0443,81.30073833,242,902/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0384,81.30064,241,902/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.032,81.30053333,241,902/17  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.027,81.30045,240,902/18  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0207,81.300345,240,903/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.014,81.30023333,239,903/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,18.0061,81.30010167,240,903/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9995,81.29999167,240,903/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9927,81.29987833,240,903/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9857,81.29976167,242,903/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9803,81.29967167,240,903/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9743,81.29957167,239,903/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9675,81.29945833,239,903/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9595,81.299325,239,903/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9523,81.299205,239,903/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9457,81.299095,239,903/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9386,81.29897667,239,903/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9307,81.298845,239,903/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9235,81.298725,239,903/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.918,81.29863333,237,904/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9106,81.29851,237,904/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.9034,81.29839,235,904/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.896,81.29826667,236,904/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8891,81.29815167,236,904/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8804,81.29800667,236,904/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8725,81.297875,236,904/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8661,81.29776833,236,904/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8598,81.29766333,235,904/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8528,81.29754667,234,904/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8458,81.29743,235,904/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.839,81.29731667,235,904/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8321,81.29720167,235,904/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8256,81.29709333,235,904/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8183,81.29697167,234,904/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8113,81.296855,236,905/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.8029,81.296715,234,905/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7958,81.29659667,235,905/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7891,81.296485,235,905/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7815,81.29635833,235,905/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7737,81.29622833,235,905/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7663,81.296105,235,905/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7596,81.29599333,235,905/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7526,81.29587667,235,905/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7459,81.295765,236,905/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7383,81.29563833,236,905/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7316,81.29552667,237,905/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.724,81.2954,235,905/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7165,81.295275,236,905/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7093,81.295155,236,905/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.7023,81.29503833,236,906/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6953,81.29492167,236,906/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6894,81.29482333,236,906/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6839,81.29473167,234,906/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6762,81.29460333,236,906/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.67,81.2945,236,906/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6628,81.29438,235,906/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6551,81.29425167,235,906/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6473,81.29412167,234,906/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6407,81.29401167,236,906/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6331,81.293885,236,906/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6276,81.29379333,235,906/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6193,81.293655,235,906/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6125,81.29354167,235,906/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.6045,81.29340833,236,906/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5987,81.29331167,235,907/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5914,81.29319,236,907/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5834,81.29305667,238,907/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5758,81.29293,237,907/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.57,81.29283333,237,907/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5612,81.29268667,237,907/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5548,81.29258,237,907/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5475,81.29245833,238,907/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.541,81.29235,237,907/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5331,81.29221833,238,907/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5257,81.292095,238,907/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5195,81.29199167,238,907/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5124,81.29187333,239,907/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.5044,81.29174,239,907/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4971,81.29161833,238,907/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4904,81.29150667,238,907/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4841,81.29140167,238,908/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4762,81.29127,239,908/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4698,81.29116333,239,908/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4626,81.29104333,238,908/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4553,81.29092167,238,908/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4482,81.29080333,237,908/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4411,81.290685,238,908/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.434,81.29056667,237,908/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4263,81.29043833,238,908/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4191,81.29031833,237,908/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4114,81.29019,236,908/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.4047,81.29007833,237,908/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3971,81.28995167,236,908/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3907,81.289845,237,908/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3824,81.28970667,238,908/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3765,81.28960833,237,909/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3711,81.28951833,238,909/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3655,81.289425,238,909/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3595,81.289325,238,909/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3525,81.28920833,239,909/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3461,81.28910167,239,909/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3385,81.288975,238,909/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3315,81.28885833,238,909/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3246,81.28874333,238,909/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3173,81.28862167,238,909/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3099,81.28849833,236,909/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.3025,81.288375,237,909/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2963,81.28827167,236,909/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2892,81.28815333,237,909/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2825,81.28804167,237,909/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.276,81.28793333,239,909/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2701,81.287835,239,910/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2629,81.287715,241,910/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2568,81.28761333,239,910/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.252,81.28753333,239,910/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.247,81.28745,239,910/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2426,81.28737667,239,910/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2373,81.28728833,239,910/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.231,81.28718333,240,910/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2232,81.28705333,240,910/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2144,81.28690667,239,910/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.2026,81.28671,239,910/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.1898,81.28649667,239,910/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.1773,81.28628833,239,910/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.1635,81.28605833,240,910/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.1514,81.28585667,240,910/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.1384,81.28564,240,910/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.1251,81.28541833,240,910/17  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.1142,81.28523667,239,910/18  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.1022,81.28503667,238,910/19  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.0875,81.28479167,241,911/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.077,81.28461667,239,911/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.0639,81.28439833,239,911/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.052,81.2842,238,911/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.0375,81.28395833,241,911/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.0272,81.28378667,239,911/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.0163,81.283605,240,911/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,17.0053,81.28342167,239,911/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.9944,81.28324,239,911/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.9838,81.28306333,240,911/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.9803,81.283005,239,911/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.9734,81.28289,242,911/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.961,81.28268333,241,911/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.949,81.28248333,241,911/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.9368,81.28228,241,911/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.9234,81.28205667,241,911/15  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.9105,81.28184167,242,911/16  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8984,81.28164,241,912/01  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8856,81.28142667,241,912/02  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8745,81.28124167,242,912/03  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8626,81.28104333,240,912/04  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8535,81.28089167,240,912/05  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8462,81.28077,239,912/06  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8394,81.28065667,239,912/07  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8322,81.28053667,240,912/08  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8246,81.28041,239,912/09  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8168,81.28028,241,912/10  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8095,81.28015833,238,912/11  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.8024,81.28004,241,912/12  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.795,81.27991667,240,912/13  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.7886,81.27981,242,912/14  ,,,,RAIPUR,,10,10/04/2024
DURG-BPTP,16.7799,81.279665,243,912/15  ,,,,RAIPUR,,10,10/04/2024
